island,cand,phase,seed,gen,declared_parent,actual_origin_op,valid_same_genome_base,evidence
1,p1g7_061_s3,seed3,959,7,p1g7_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_016_s3,seed3,959,7,p1g7_016,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_056_s3,seed3,959,7,p1g7_056,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_024_s2,seed2,958,8,p1g8_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_000_s2,seed2,958,8,p1g8_000,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_009_s2,seed2,958,8,p1g8_009,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_071_s2,seed2,958,8,p1g8_071,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_041_s2,seed2,958,8,p1g8_041,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_067_s2,seed2,958,8,p1g8_067,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_059_s2,seed2,958,8,p1g8_059,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_068_s2,seed2,958,8,p1g8_068,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_037_s2,seed2,958,8,p1g8_037,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_021_s2,seed2,958,8,p1g8_021,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_010_s2,seed2,958,8,p1g8_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_029_s2,seed2,958,8,p1g8_029,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_033_s2,seed2,958,8,p1g8_033,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_025_s2,seed2,958,8,p1g8_025,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_003_s2,seed2,958,8,p1g8_003,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_007_s2,seed2,958,8,p1g8_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_040_s2,seed2,958,8,p1g8_040,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_047_s2,seed2,958,8,p1g8_047,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_002_s2,seed2,958,8,p1g8_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_014_s2,seed2,958,8,p1g8_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_045_s2,seed2,958,8,p1g8_045,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_055_s2,seed2,958,8,p1g8_055,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_062_s2,seed2,958,8,p1g8_062,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_063_s2,seed2,958,8,p1g8_063,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_039_s2,seed2,958,8,p1g8_039,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_052_s2,seed2,958,8,p1g8_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_048_s2,seed2,958,8,p1g8_048,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_066_s2,seed2,958,8,p1g8_066,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_024_s3,seed3,959,8,p1g8_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_071_s3,seed3,959,8,p1g8_071,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_057_s2,seed2,958,9,p1g9_057,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_064_s2,seed2,958,9,p1g9_064,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_000_s3,seed3,959,8,p1g8_000,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_041_s3,seed3,959,8,p1g8_041,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_059_s3,seed3,959,8,p1g8_059,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_023_s2,seed2,958,9,p1g9_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_024_s2,seed2,958,9,p1g9_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_042_s2,seed2,958,9,p1g9_042,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_021_s3,seed3,959,8,p1g8_021,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_029_s3,seed3,959,8,p1g8_029,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_010_s3,seed3,959,8,p1g8_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_022_s2,seed2,958,9,p1g9_022,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_031_s2,seed2,958,9,p1g9_031,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_013_s2,seed2,958,9,p1g9_013,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_036_s2,seed2,958,9,p1g9_036,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_067_s3,seed3,959,8,p1g8_067,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_025_s3,seed3,959,8,p1g8_025,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_047_s3,seed3,959,8,p1g8_047,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_033_s3,seed3,959,8,p1g8_033,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_048_s3,seed3,959,8,p1g8_048,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_068_s3,seed3,959,8,p1g8_068,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_037_s3,seed3,959,8,p1g8_037,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_052_s3,seed3,959,8,p1g8_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_010_s2,seed2,958,9,p1g9_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_016_s2,seed2,958,9,p1g9_016,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_051_s2,seed2,958,9,p1g9_051,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_011_s2,seed2,958,9,p1g9_011,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_025_s2,seed2,958,9,p1g9_025,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_059_s2,seed2,958,9,p1g9_059,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_003_s3,seed3,959,8,p1g8_003,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_007_s3,seed3,959,8,p1g8_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_040_s3,seed3,959,8,p1g8_040,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_055_s3,seed3,959,8,p1g8_055,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_032_s2,seed2,958,9,p1g9_032,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_046_s2,seed2,958,9,p1g9_046,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_062_s2,seed2,958,9,p1g9_062,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_007_s2,seed2,958,9,p1g9_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_001_s2,seed2,958,9,p1g9_001,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_055_s2,seed2,958,9,p1g9_055,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_002_s3,seed3,959,8,p1g8_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_014_s3,seed3,959,8,p1g8_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_045_s3,seed3,959,8,p1g8_045,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_062_s3,seed3,959,8,p1g8_062,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_063_s3,seed3,959,8,p1g8_063,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_039_s3,seed3,959,8,p1g8_039,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g8_066_s3,seed3,959,8,p1g8_066,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_031_s2,seed2,958,10,p1g10_031,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_057_s3,seed3,959,9,p1g9_057,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_064_s3,seed3,959,9,p1g9_064,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_019_s2,seed2,958,10,p1g10_019,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_042_s2,seed2,958,10,p1g10_042,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_022_s2,seed2,958,10,p1g10_022,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_048_s2,seed2,958,10,p1g10_048,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_023_s3,seed3,959,9,p1g9_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_024_s3,seed3,959,9,p1g9_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_042_s3,seed3,959,9,p1g9_042,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_022_s3,seed3,959,9,p1g9_022,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_040_s2,seed2,958,10,p1g10_040,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_020_s2,seed2,958,10,p1g10_020,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_060_s2,seed2,958,10,p1g10_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_012_s2,seed2,958,10,p1g10_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_034_s2,seed2,958,10,p1g10_034,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_031_s3,seed3,959,9,p1g9_031,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_062_s3,seed3,959,9,p1g9_062,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_013_s3,seed3,959,9,p1g9_013,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_036_s3,seed3,959,9,p1g9_036,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_056_s2,seed2,958,10,p1g10_056,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_038_s2,seed2,958,10,p1g10_038,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_032_s3,seed3,959,9,p1g9_032,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_032_s2,seed2,958,10,p1g10_032,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_046_s2,seed2,958,10,p1g10_046,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_049_s2,seed2,958,10,p1g10_049,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_005_s2,seed2,958,10,p1g10_005,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_013_s2,seed2,958,10,p1g10_013,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_021_s2,seed2,958,10,p1g10_021,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_063_s2,seed2,958,10,p1g10_063,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_014_s2,seed2,958,10,p1g10_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_062_s2,seed2,958,10,p1g10_062,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_059_s2,seed2,958,10,p1g10_059,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_004_s2,seed2,958,10,p1g10_004,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_010_s3,seed3,959,9,p1g9_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_051_s3,seed3,959,9,p1g9_051,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_046_s3,seed3,959,9,p1g9_046,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_011_s3,seed3,959,9,p1g9_011,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_007_s3,seed3,959,9,p1g9_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_025_s3,seed3,959,9,p1g9_025,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_059_s3,seed3,959,9,p1g9_059,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_001_s3,seed3,959,9,p1g9_001,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g9_055_s3,seed3,959,9,p1g9_055,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_055_s2,seed2,958,10,p1g10_055,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_045_s2,seed2,958,11,p1g11_045,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_024_s2,seed2,958,11,p1g11_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_044_s2,seed2,958,11,p1g11_044,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_060_s2,seed2,958,11,p1g11_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_061_s2,seed2,958,11,p1g11_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_052_s2,seed2,958,11,p1g11_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_019_s3,seed3,959,10,p1g10_019,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_053_s2,seed2,958,11,p1g11_053,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_042_s3,seed3,959,10,p1g10_042,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_037_s2,seed2,958,11,p1g11_037,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_022_s3,seed3,959,10,p1g10_022,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_040_s3,seed3,959,10,p1g10_040,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_048_s3,seed3,959,10,p1g10_048,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_000_s2,seed2,958,11,p1g11_000,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_019_s2,seed2,958,11,p1g11_019,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_048_s2,seed2,958,11,p1g11_048,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_020_s3,seed3,959,10,p1g10_020,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_060_s3,seed3,959,10,p1g10_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_012_s3,seed3,959,10,p1g10_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_034_s3,seed3,959,10,p1g10_034,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_012_s2,seed2,958,11,p1g11_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_056_s3,seed3,959,10,p1g10_056,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_049_s3,seed3,959,10,p1g10_049,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_038_s3,seed3,959,10,p1g10_038,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_015_s2,seed2,958,11,p1g11_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_050_s2,seed2,958,11,p1g11_050,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_039_s2,seed2,958,11,p1g11_039,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_032_s3,seed3,959,10,p1g10_032,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_017_s2,seed2,958,11,p1g11_017,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_046_s3,seed3,959,10,p1g10_046,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_005_s3,seed3,959,10,p1g10_005,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_013_s3,seed3,959,10,p1g10_013,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_021_s3,seed3,959,10,p1g10_021,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_063_s3,seed3,959,10,p1g10_063,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_014_s3,seed3,959,10,p1g10_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_062_s3,seed3,959,10,p1g10_062,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_059_s3,seed3,959,10,p1g10_059,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_004_s3,seed3,959,10,p1g10_004,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_033_s2,seed2,958,11,p1g11_033,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g10_055_s3,seed3,959,10,p1g10_055,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_043_s2,seed2,958,11,p1g11_043,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_045_s3,seed3,959,11,p1g11_045,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_024_s3,seed3,959,11,p1g11_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_060_s3,seed3,959,11,p1g11_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_061_s3,seed3,959,11,p1g11_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_052_s3,seed3,959,11,p1g11_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_045_s2,seed2,958,12,p1g12_045,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_002_s2,seed2,958,12,p1g12_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_051_s2,seed2,958,12,p1g12_051,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_037_s3,seed3,959,11,p1g11_037,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_000_s3,seed3,959,11,p1g11_000,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_033_s3,seed3,959,11,p1g11_033,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_043_s3,seed3,959,11,p1g11_043,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_031_s2,seed2,958,12,p1g12_031,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_007_s2,seed2,958,12,p1g12_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_037_s2,seed2,958,12,p1g12_037,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_019_s3,seed3,959,11,p1g11_019,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_048_s3,seed3,959,11,p1g11_048,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_049_s2,seed2,958,12,p1g12_049,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_033_s2,seed2,958,12,p1g12_033,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_057_s2,seed2,958,12,p1g12_057,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_015_s3,seed3,959,11,p1g11_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_017_s3,seed3,959,11,p1g11_017,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_012_s3,seed3,959,11,p1g11_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_028_s2,seed2,958,12,p1g12_028,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_050_s3,seed3,959,11,p1g11_050,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g11_039_s3,seed3,959,11,p1g11_039,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_044_s2,seed2,958,12,p1g12_044,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_048_s2,seed2,958,12,p1g12_048,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_060_s2,seed2,958,12,p1g12_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_012_s2,seed2,958,12,p1g12_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_015_s2,seed2,958,12,p1g12_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_053_s2,seed2,958,12,p1g12_053,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_014_s2,seed2,958,12,p1g12_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_023_s2,seed2,958,12,p1g12_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_062_s2,seed2,958,12,p1g12_062,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_016_s2,seed2,958,12,p1g12_016,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_017_s2,seed2,958,12,p1g12_017,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_045_s3,seed3,959,12,p1g12_045,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_002_s3,seed3,959,12,p1g12_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_051_s3,seed3,959,12,p1g12_051,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_033_s3,seed3,959,12,p1g12_033,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_028_s3,seed3,959,12,p1g12_028,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_031_s3,seed3,959,12,p1g12_031,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_044_s3,seed3,959,12,p1g12_044,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_048_s3,seed3,959,12,p1g12_048,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_060_s3,seed3,959,12,p1g12_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_012_s3,seed3,959,12,p1g12_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_015_s3,seed3,959,12,p1g12_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_053_s3,seed3,959,12,p1g12_053,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_062_s3,seed3,959,12,p1g12_062,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_016_s3,seed3,959,12,p1g12_016,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_017_s3,seed3,959,12,p1g12_017,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_049_s3,seed3,959,12,p1g12_049,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_007_s3,seed3,959,12,p1g12_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_037_s3,seed3,959,12,p1g12_037,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_057_s3,seed3,959,12,p1g12_057,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_014_s3,seed3,959,12,p1g12_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g12_023_s3,seed3,959,12,p1g12_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_002_s2,seed2,965,1,p2g1_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_060_s2,seed2,965,1,p2g1_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_078_s2,seed2,965,1,p2g1_078,merge_share_chan,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_017_s2,seed2,965,1,p2g1_017,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_071_s2,seed2,965,1,p2g1_071,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_051_s2,seed2,965,1,p2g1_051,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_055_s2,seed2,965,1,p2g1_055,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_011_s2,seed2,965,1,p2g1_011,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_028_s2,seed2,965,1,p2g1_028,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_036_s2,seed2,965,1,p2g1_036,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_018_s2,seed2,965,1,p2g1_018,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_023_s2,seed2,965,1,p2g1_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_025_s2,seed2,965,1,p2g1_025,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_030_s2,seed2,965,1,p2g1_030,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_039_s2,seed2,965,1,p2g1_039,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_007_s2,seed2,965,1,p2g1_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_058_s2,seed2,965,1,p2g1_058,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_066_s2,seed2,965,1,p2g1_066,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_067_s2,seed2,965,1,p2g1_067,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g1_021_s2,seed2,965,1,p2g1_021,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
